date,regime,volatility,drawdown,trend_signal,risk_multiplier,benchmark,detection_method
2017-08-08,2,0.1295511110457492,-0.022908204711616517,1,1.2,A,rules
2017-08-09,2,0.11911608868500831,-0.030381803411860236,1,1.2,A,rules
2017-08-10,2,0.13028794923122916,-0.048415922014622206,1,1.2,A,rules
2017-08-11,2,0.1386268848114153,-0.03606823720552395,1,1.2,A,rules
2017-08-14,2,0.14044717525557737,-0.03135662063363119,1,1.2,A,rules
2017-08-15,2,0.13998540667769838,-0.03525588952071478,1,1.2,A,rules
2017-08-16,1,0.22044513808991176,0.0,1,1.0,A,rules
2017-08-17,1,0.2319321345597076,-0.020598648213710994,1,1.0,A,rules
2017-08-18,1,0.23193674967318312,-0.014322497586095922,1,1.0,A,rules
2017-08-21,1,0.2335823020506291,-0.006437077566784657,1,1.0,A,rules
2017-08-22,1,0.23537229409697022,0.0,1,1.0,A,rules
2017-08-23,1,0.22899249112083273,-0.0030177890724269016,1,1.0,A,rules
2017-08-24,1,0.22942031920627642,-0.004447268106734453,1,1.0,A,rules
2017-08-25,1,0.22945127527184803,-0.0009529860228717007,1,1.0,A,rules
2017-08-28,1,0.22889567549320908,0.0,1,1.0,A,rules
2017-08-29,1,0.22907715370416637,0.0,1,1.0,A,rules
2017-08-30,1,0.22936738377587862,0.0,1,1.0,A,rules
2017-08-31,1,0.23195329447022603,0.0,1,1.0,A,rules
2017-09-01,1,0.23254935149212108,-0.005253399258343687,1,1.0,A,rules
2017-09-05,1,0.2307637402067893,-0.006644004944375659,1,1.0,A,rules
2017-09-06,1,0.22425229662647037,-0.00015451174289253888,1,1.0,A,rules
2017-09-07,1,0.22031061991094522,0.0,1,1.0,A,rules
2017-09-08,1,0.2044930422236517,-0.0018421860607922098,1,1.0,A,rules
2017-09-11,1,0.2068043564846853,0.0,1,1.0,A,rules
2017-09-12,1,0.20757714722955178,0.0,1,1.0,A,rules
2017-09-13,1,0.21271915168103683,-0.01058361052313279,1,1.0,A,rules
2017-09-14,2,0.14555127189232708,-0.006954944058058569,1,1.2,A,rules
2017-09-15,2,0.116330934261244,-0.002721499848805667,1,1.2,A,rules
2017-09-18,2,0.11624125674355101,-0.0009071666162685557,1,1.2,A,rules
2017-09-19,2,0.11546666824310121,0.0,1,1.2,A,rules
2017-09-20,2,0.09912598964105675,-0.0012090071029167038,1,1.2,A,rules
2017-09-21,2,0.09881231648110742,-0.00377814719661478,1,1.2,A,rules
2017-09-22,2,0.09920339931371408,-0.005893909626719066,1,1.2,A,rules
2017-09-25,2,0.11859019628206298,-0.0217621278525011,1,1.2,A,rules
2017-09-26,2,0.12132231999986462,-0.03113193290010582,1,1.2,A,rules
2017-09-27,2,0.12208012244458469,-0.02690040803989725,1,1.2,A,rules
2017-09-28,2,0.1225895507009446,-0.03309656944234555,1,1.2,A,rules
2017-09-29,2,0.11386412985091596,-0.02977179990932445,1,1.2,A,rules
2017-10-02,2,0.11848184495864472,-0.019646365422396814,1,1.2,A,rules
2017-10-03,2,0.11906295360083047,-0.015414840562188243,1,1.2,A,rules
2017-10-04,2,0.12236465276704762,-0.005138280187396153,1,1.2,A,rules
2017-10-05,2,0.12079994065594035,-0.007102916729635769,1,1.2,A,rules
2017-10-06,2,0.12509469449800914,0.0,1,1.2,A,rules
2017-10-09,2,0.11090244679702481,0.0,1,1.2,A,rules
2017-10-10,2,0.11090528419372817,0.0,1,1.2,A,rules
2017-10-11,2,0.10310285861136773,0.0,1,1.2,A,rules
2017-10-12,2,0.11254801892510247,0.0,1,1.2,A,rules
2017-10-13,2,0.11692375241188059,-0.008143322475570201,1,1.2,A,rules
2017-10-16,2,0.11706482824084166,-0.009327805744743997,1,1.2,A,rules
2017-10-17,2,0.12506239716195952,-0.02102457802783538,1,1.2,A,rules
2017-10-18,2,0.1261306506886698,-0.01628664495114019,1,1.2,A,rules
2017-10-19,2,0.127573779714402,-0.009771986970684198,1,1.2,A,rules
2017-10-20,2,0.12817646802864918,-0.0042937518507552,1,1.2,A,rules
2017-10-23,2,0.11279390478432623,-0.0076991412496299995,1,1.2,A,rules
2017-10-24,2,0.10479912573115203,-0.003257328990228206,1,1.2,A,rules
2017-10-25,2,0.10466413763559794,-0.002220906129701002,1,1.2,A,rules
2017-10-26,2,0.09977836110563289,0.0,1,1.2,A,rules
2017-10-27,2,0.09981960457817726,0.0,1,1.2,A,rules
2017-10-30,2,0.10155169479645434,-0.007061939090775401,1,1.2,A,rules
2017-10-31,2,0.10348978496935914,0.0,1,1.2,A,rules
2017-11-01,2,0.09901921439792015,-0.00014699397324717206,1,1.2,A,rules
2017-11-02,2,0.09808880950771097,0.0,1,1.2,A,rules
2017-11-03,2,0.0934717234940855,0.0,1,1.2,A,rules
2017-11-06,2,0.09418535787647046,-0.0021939447125933257,1,1.2,A,rules
2017-11-07,2,0.0942018100574956,-0.0017551557700746605,1,1.2,A,rules
2017-11-08,2,0.09488068968990958,-0.0038028375018283617,1,1.2,A,rules
2017-11-09,2,0.08932266501590697,-0.013163668275559539,1,1.2,A,rules
2017-11-10,2,0.09145917688520849,-0.022817025010969754,1,1.2,A,rules
2017-11-13,2,0.09297976756457696,-0.01813660962410427,1,1.2,A,rules
2017-11-14,2,0.0827726448234221,-0.013309931256399163,1,1.2,A,rules
2017-11-15,2,0.08224122493143284,-0.01550387596899228,1,1.2,A,rules
2017-11-16,2,0.10848552768545938,0.0,1,1.2,A,rules
2017-11-17,2,0.10739007860558737,0.0,1,1.2,A,rules
2017-11-20,2,0.119632821683655,0.0,1,1.2,A,rules
2017-11-21,2,0.11972784943512708,-0.0007146941109204855,1,1.2,A,rules
2017-11-22,2,0.13810392490628445,-0.018153230417381306,1,1.2,A,rules
2017-11-24,2,0.1410220027298283,-0.008576329331046231,1,1.2,A,rules
2017-11-27,2,0.14083675096922577,-0.009291023441966717,1,1.2,A,rules
2017-11-28,1,0.15026045559353807,0.0,1,1.0,A,rules
2017-11-29,1,0.18069521394432214,-0.026915993766822577,1,1.0,A,rules
2017-11-30,1,0.18258951178775043,-0.019124521886952947,1,1.0,A,rules
2017-12-01,1,0.18526194504823473,-0.026915993766822577,1,1.0,A,rules
2017-12-04,1,0.22473279569481597,-0.06162345941351478,1,1.0,A,rules
2017-12-05,1,0.225346624719125,-0.06743164754214485,1,1.0,A,rules
2017-12-06,1,0.22541182501031942,-0.06658166879161358,1,1.0,A,rules
2017-12-07,1,0.23088611350743635,-0.05496529253435344,1,1.0,A,rules
2017-12-08,1,0.23174901525898367,-0.04547386315342127,1,1.0,A,rules
2017-12-11,1,0.22988049057446366,-0.05085706190678571,1,1.0,A,rules
2017-12-12,1,0.2292736111919614,-0.05000708315625444,1,1.0,A,rules
2017-12-13,1,0.22937063524715912,-0.05539028190961887,1,1.0,A,rules
2017-12-14,1,0.22940638603272565,-0.05779855503612407,1,1.0,A,rules
2017-12-15,1,0.22403588773924554,-0.04221561127638481,1,1.0,A,rules
2017-12-18,1,0.22403694294564888,-0.041507295650942154,1,1.0,A,rules
2017-12-19,1,0.21426999683314019,-0.04023232752514525,1,1.0,A,rules
2017-12-20,1,0.21463141145209552,-0.04519053690324405,1,1.0,A,rules
2017-12-21,0,0.20666724998912578,-0.04349057940218171,0,0.5,A,rules
2017-12-22,0,0.20293022454766518,-0.04589885252868691,0,0.5,A,rules
2017-12-26,0,0.20291488846176584,-0.047315483779572225,0,0.5,A,rules
2017-12-27,0,0.1891508698898619,-0.04660716815412957,0,0.5,A,rules
2017-12-28,0,0.16571612683730225,-0.044482221277801395,0,0.5,A,rules
2017-12-29,0,0.1636682481296924,-0.05128205128205134,0,0.5,A,rules
2018-01-02,0,0.1663353702570255,-0.042357274401473424,0,0.5,A,rules
2018-01-03,0,0.13459072158571292,-0.017991216886244655,0,0.5,A,rules
2018-01-04,0,0.13576478110799312,-0.02535769939084865,0,0.5,A,rules
2018-01-05,0,0.14409573571172637,-0.009774755631109189,0,0.5,A,rules
2018-01-08,0,0.13971024585590058,-0.0076498087547812186,0,0.5,A,rules
2018-01-09,0,0.1583739725086955,0.0,0,0.5,A,rules
2018-01-10,1,0.16665171924464123,-0.013654730388741673,1,1.0,A,rules
2018-01-11,1,0.16678790984723463,-0.013515396405183209,1,1.0,A,rules
2018-01-12,1,0.1675267292801101,-0.0005573359342342489,1,1.0,A,rules
2018-01-16,1,0.17042737841443692,-0.007524035112163746,1,1.0,A,rules
2018-01-17,1,0.16629711580062895,0.0,1,1.0,A,rules
2018-01-18,1,0.16612733037580357,0.0,1,1.0,A,rules
2018-01-19,1,0.16887171250352714,0.0,1,1.0,A,rules
2018-01-22,1,0.16554885269111647,0.0,1,1.0,A,rules
2018-01-23,1,0.16623709520150085,-0.0005443658138269767,1,1.0,A,rules
2018-01-24,1,0.16457719864896866,0.0,1,1.0,A,rules
2018-01-25,1,0.1630971669682601,0.0,1,1.0,A,rules
2018-01-26,1,0.1648965726972985,0.0,1,1.0,A,rules
2018-01-29,1,0.16783239832406277,-0.003875968992247956,1,1.0,A,rules
2018-01-30,1,0.18669190244960598,-0.02445870088211706,1,1.0,A,rules
2018-01-31,1,0.18586825656690276,-0.018577920342154323,1,1.0,A,rules
2018-02-01,1,0.17277298456456594,-0.026597166533012497,1,1.0,A,rules
2018-02-02,1,0.190170805272223,-0.04771451483560537,1,1.0,A,rules
2018-02-05,1,0.23940346643656324,-0.08821170809943858,1,1.0,A,rules
2018-02-06,1,0.23966366638027392,-0.08513766372627628,1,1.0,A,rules
2018-02-07,1,0.22006221129046608,-0.09035017375033402,1,1.0,A,rules
2018-02-08,0,0.2630628719152821,-0.13058005880780535,1,0.5,A,rules
2018-02-09,0,0.2889628609467669,-0.1047848168938785,1,0.5,A,rules
2018-02-12,0,0.29659411899970045,-0.08540497193263816,1,0.5,A,rules
2018-02-13,0,0.2960625421249093,-0.08660785886126691,1,0.5,A,rules
2018-02-14,0,0.30244948932770677,-0.06843090082865531,1,0.5,A,rules
2018-02-15,0,0.3266701040618674,-0.03742314889067091,1,0.5,A,rules
2018-02-16,0,0.3235241085543346,-0.03809141940657571,1,0.5,A,rules
2018-02-20,0,0.32526534921190653,-0.04998663458968184,1,0.5,A,rules
2018-02-21,0,0.325541585535211,-0.04771451483560537,1,0.5,A,rules
2018-02-22,0,0.32614156132688715,-0.055332798716920435,1,0.5,A,rules
2018-02-23,0,0.32557685524982727,-0.05506549051055855,1,0.5,A,rules
2018-02-26,0,0.32075193935228763,-0.05666933974873022,1,0.5,A,rules
2018-02-27,0,0.3282798330737677,-0.07778668805132309,0,0.5,A,rules
2018-02-28,0,0.32226080124909795,-0.08326650628174272,0,0.5,A,rules
2018-03-01,0,0.3245011370649878,-0.09943865276663992,0,0.5,A,rules
2018-03-02,0,0.3247970025330177,-0.09770114942528721,0,0.5,A,rules
2018-03-05,0,0.31787690603397734,-0.09716653301256344,0,0.5,A,rules
2018-03-06,0,0.2821158696021121,-0.08968190323442922,0,0.5,A,rules
2018-03-07,0,0.29387936663919284,-0.06843090082865531,0,0.5,A,rules
2018-03-08,0,0.2928013145175959,-0.06642608928094092,0,0.5,A,rules
2018-03-09,0,0.24336420019327598,-0.049318364073777037,0,0.5,A,rules
2018-03-12,0,0.22694490669476747,-0.054931836407377706,0,0.5,A,rules
2018-03-13,0,0.21589972819411277,-0.055332798716920435,0,0.5,A,rules
2018-03-14,0,0.22020740113412848,-0.06549051055867404,0,0.5,A,rules
2018-03-15,0,0.20923253806875358,-0.06201550387596882,0,0.5,A,rules
2018-03-16,0,0.16968733429121644,-0.06575781876503592,0,0.5,A,rules
2018-03-19,0,0.17124234646664074,-0.07324244854317015,0,0.5,A,rules
2018-03-20,0,0.16940841797336553,-0.06642608928094092,0,0.5,A,rules
2018-03-21,0,0.1700890899796433,-0.07244052392408432,0,0.5,A,rules
2018-03-22,0,0.19343370942774965,-0.09823576583801116,0,0.5,A,rules
2018-03-23,0,0.20407350583500267,-0.11708099438652755,0,0.5,A,rules
2018-03-26,0,0.2403095555323918,-0.08847901630580046,0,0.5,A,rules
2018-03-27,0,0.23536579196868804,-0.10451750868751662,0,0.5,A,rules
2018-03-28,0,0.23638370273098694,-0.11253675487837461,0,0.5,A,rules
2018-03-29,0,0.23042109030233962,-0.10585404971932623,0,0.5,A,rules
2018-04-02,0,0.26430612493625916,-0.13886661320502522,0,0.5,A,rules
2018-04-03,0,0.27148096638014757,-0.12563485699010948,0,0.5,A,rules
2018-04-04,0,0.2691633244226656,-0.1252338946805666,0,0.5,A,rules
2018-04-05,0,0.25327680441146944,-0.12215985030740427,0,0.5,A,rules
2018-04-06,0,0.27117947303728995,-0.14929163325314082,0,0.5,A,rules
2018-04-09,0,0.2784349406757554,-0.12870890136327182,0,0.5,A,rules
2018-04-10,0,0.2936645568087712,-0.10932905640203146,0,0.5,A,rules
2018-04-11,0,0.29417500537562685,-0.11681368618016567,0,0.5,A,rules
2018-04-12,0,0.30108955185778347,-0.10184442662389723,0,0.5,A,rules
2018-04-13,0,0.30048614682758656,-0.10171077252071639,0,0.5,A,rules
2018-04-16,0,0.3058258335806738,-0.08887997861534339,0,0.5,A,rules
2018-04-17,0,0.3051764676164039,-0.08527131782945731,0,0.5,A,rules
2018-04-18,0,0.3097804737125179,-0.0704357123763699,0,0.5,A,rules
2018-04-19,0,0.3194811734489546,-0.09155306067896278,0,0.5,A,rules
2018-04-20,0,0.3041266200688927,-0.09716653301256344,0,0.5,A,rules
2018-04-23,0,0.29456159397317366,-0.09021651964715317,0,0.5,A,rules
2018-04-24,0,0.2813667991102383,-0.10932905640203146,0,0.5,A,rules
2018-04-25,0,0.27800194298879444,-0.12055600106923278,0,0.5,A,rules
2018-04-26,0,0.27814465357966506,-0.11293771718791752,0,0.5,A,rules
2018-04-27,0,0.27679182895507753,-0.11414060411654628,0,0.5,A,rules
2018-04-30,0,0.24312487474117822,-0.12135792568831862,0,0.5,A,rules
2018-05-01,0,0.2386123547037495,-0.11467522052927023,0,0.5,A,rules
2018-05-02,0,0.23947456724033708,-0.11908580593424214,0,0.5,A,rules
2018-05-03,0,0.2402210931870213,-0.11333867949746045,0,0.5,A,rules
2018-05-04,0,0.21114424836355417,-0.10451750868751662,0,0.5,A,rules
2018-05-07,0,0.19579542036591585,-0.09930499866345888,0,0.5,A,rules
2018-05-08,0,0.18020723760182095,-0.09957230686982076,0,0.5,A,rules
2018-05-09,0,0.18069972367492457,-0.08941459502806734,0,0.5,A,rules
2018-05-10,0,0.17493482767403784,-0.07965784549585665,0,0.5,A,rules
2018-05-11,0,0.17675682532314635,-0.07177225340817951,0,0.5,A,rules
2018-05-14,0,0.1711331593516661,-0.07497995188452286,0,0.5,A,rules
2018-05-15,0,0.386223939521965,-0.16466185511895207,0,0.5,A,rules
2018-05-16,0,0.3788105899553278,-0.17214648489708628,0,0.5,A,rules
2018-05-17,0,0.38940834737975516,-0.15009355787222656,0,0.5,A,rules
2018-05-18,0,0.39254302166019656,-0.14033680834001605,0,0.5,A,rules
2018-05-21,0,0.39839253568256044,-0.12389735364875698,0,0.5,A,rules
2018-05-22,0,0.39341365997888106,-0.1333867949746056,0,0.5,A,rules
2018-05-23,0,0.39134347814486264,-0.1375300721732156,0,0.5,A,rules
2018-05-24,0,0.39022245541612866,-0.14300989040363526,0,0.5,A,rules
2018-05-25,0,0.3932426439793729,-0.1559743384121892,0,0.5,A,rules
2018-05-29,0,0.39822298937657097,-0.17334937182571494,0,0.5,A,rules
2018-05-30,0,0.400836526397952,-0.16212242715851372,0,0.5,A,rules
2018-05-31,0,0.40228756615894545,-0.17241379310344818,0,0.5,A,rules
2018-06-01,0,0.40538840366788825,-0.16091954022988497,0,0.5,A,rules
2018-06-04,0,0.40523218558308444,-0.15290029403902688,0,0.5,A,rules
2018-06-05,0,0.4044566511136727,-0.15102913659449332,0,0.5,A,rules
2018-06-06,0,0.4172975195547132,-0.12870890136327182,0,0.5,A,rules
2018-06-07,0,0.4147421607865749,-0.12817428495054786,0,0.5,A,rules
2018-06-08,0,0.4136582722786635,-0.12149157979149947,0,0.5,A,rules
2018-06-11,0,0.4129113820788203,-0.11614541566426087,0,0.5,A,rules
2018-06-12,0,0.4132487672328901,-0.11360598770382252,0,0.5,A,rules
2018-06-13,0,0.21111399412485263,-0.11440791232290816,0,0.5,A,rules
2018-06-14,0,0.2065766571343385,-0.11373964180700337,0,0.5,A,rules
2018-06-15,0,0.18843974506871664,-0.11614541566426087,0,0.5,A,rules
2018-06-18,0,0.1970902130301736,-0.1316492916332531,0,0.5,A,rules
2018-06-19,0,0.2002369568197329,-0.15102913659449332,0,0.5,A,rules
2018-06-20,0,0.20065899774928028,-0.16078588612670403,0,0.5,A,rules
2018-06-21,0,0.20118556243998525,-0.15744453354717983,0,0.5,A,rules
2018-06-22,0,0.20053461258454172,-0.16078588612670403,0,0.5,A,rules
2018-06-25,0,0.2129597842176722,-0.18203688853247785,0,0.5,A,rules
2018-06-26,0,0.20605495259610163,-0.17161186848436244,0,0.5,A,rules
2018-06-27,0,0.20516685891534692,-0.18283881315156367,0,0.5,A,rules
2018-06-28,0,0.20121199789756714,-0.1808340016038492,0,0.5,A,rules
2018-06-29,0,0.19728949508284946,-0.1734830259288959,0,0.5,A,rules
2018-07-02,0,0.19428287161944185,-0.17842822774659176,0,0.5,A,rules
2018-07-03,0,0.1939201545203704,-0.18136861801657303,0,0.5,A,rules
2018-07-05,0,0.1688368973469249,-0.17401764234161984,0,0.5,A,rules
2018-07-06,0,0.17264457491664,-0.16746859128575242,0,0.5,A,rules
2018-07-09,0,0.17803872091815515,-0.1563753007217321,0,0.5,A,rules
2018-07-10,0,0.17984977672600538,-0.14902432504677884,0,0.5,A,rules
2018-07-11,0,0.18293107448381454,-0.15985030740443726,0,0.5,A,rules
2018-07-12,0,0.18778748707899112,-0.15196471531676012,0,0.5,A,rules
2018-07-13,0,0.18752886042804534,-0.15290029403902688,0,0.5,A,rules
2018-07-16,0,0.18979184187462939,-0.1617214648489708,0,0.5,A,rules
2018-07-17,0,0.18300832700203337,-0.15744453354717983,0,0.5,A,rules
2018-07-18,0,0.16556229632690644,-0.15811280406308464,0,0.5,A,rules
2018-07-19,0,0.17278613784931393,-0.14260892809409234,0,0.5,A,rules
2018-07-20,0,0.17362119431002415,-0.1466185511895214,0,0.5,A,rules
2018-07-23,0,0.17306829715199462,-0.14835605453087403,0,0.5,A,rules
2018-07-24,0,0.1520749580352906,-0.13405506549051038,0,0.5,A,rules
2018-07-25,0,0.15770347599445403,-0.11841753541833734,0,0.5,A,rules
2018-07-26,0,0.14752041671298594,-0.10785886126704082,0,0.5,A,rules
2018-07-27,0,0.1628219703723871,-0.12122427158513759,0,0.5,A,rules
2018-07-30,0,0.1769309299402573,-0.13619353114140603,0,0.5,A,rules
2018-07-31,0,0.18696964045690373,-0.11734830259288943,1,0.5,A,rules
2018-08-01,0,0.1982718293864678,-0.13151563753007203,1,0.5,A,rules
2018-08-02,0,0.1971576568910914,-0.12737236033146201,1,0.5,A,rules
2018-08-03,0,0.19679399064126343,-0.12149157979149947,1,0.5,A,rules
2018-08-06,0,0.1958219017420944,-0.11106655974338397,1,0.5,A,rules
2018-08-07,1,0.20160186113963433,-0.0956963378775728,1,1.0,A,rules
2018-08-08,1,0.19484500236537125,-0.09943865276663992,1,1.0,A,rules
2018-08-09,0,0.19944780492781897,-0.10866078588612665,1,0.5,A,rules
2018-08-10,0,0.20164278398598842,-0.11440791232290816,1,0.5,A,rules
2018-08-13,0,0.19791271001058233,-0.11868484362469923,1,0.5,A,rules
2018-08-14,0,0.20074809506257493,-0.10785886126704082,1,0.5,A,rules
2018-08-15,0,0.232721884007556,-0.13485699010959623,1,0.5,A,rules
2018-08-16,0,0.22751609178463164,-0.12456562416466177,1,0.5,A,rules
2018-08-17,0,0.23207141485621322,-0.1357925688318631,1,0.5,A,rules
2018-08-20,0,0.2322362385441512,-0.13833199679230146,1,0.5,A,rules
2018-08-21,0,0.22579448940419827,-0.13218390804597685,1,0.5,A,rules
2018-08-22,0,0.2197599202480227,-0.12256081261694718,1,0.5,A,rules
2018-08-23,0,0.21509907588799593,-0.12202619620422342,1,0.5,A,rules
2018-08-24,0,0.20896522425012493,-0.11815022721197527,1,0.5,A,rules
2018-08-27,0,0.1987301171856891,-0.11681368618016567,1,0.5,A,rules
2018-08-28,0,0.1860151658847721,-0.10866078588612665,1,0.5,A,rules
2018-08-29,0,0.17576842310570934,-0.10438385458433559,1,0.5,A,rules
2018-08-30,0,0.17555809209394024,-0.1010425020048114,1,0.5,A,rules
2018-08-31,1,0.1747838001839182,-0.09730018711574429,1,1.0,A,rules
2018-09-04,0,0.1712398552725368,-0.10090884790163056,1,0.5,A,rules
2018-09-05,0,0.16026203781414655,-0.10505212510024058,1,0.5,A,rules
2018-09-06,1,0.1612098468541628,-0.0997059609730018,1,1.0,A,rules
2018-09-07,1,0.15657156584086657,-0.09917134456027785,1,1.0,A,rules
2018-09-10,1,0.1562971203439961,-0.09208767709168654,1,1.0,A,rules
2018-09-11,1,0.156161771922972,-0.09623095429029657,1,1.0,A,rules
2018-09-12,1,0.15120688043015956,-0.09235498529804861,1,1.0,A,rules
2018-09-13,1,0.11640729907103786,-0.07337610264635118,1,1.0,A,rules
2018-09-14,1,0.11749030422864679,-0.07979149959903768,1,1.0,A,rules
2018-09-17,1,0.1025450140830244,-0.07671745522587538,1,1.0,A,rules
2018-09-18,1,0.10195745475524187,-0.07872226677358977,1,1.0,A,rules
2018-09-19,1,0.10318033865553623,-0.07030205827318887,1,1.0,A,rules
2018-09-20,2,0.1209448931554651,-0.049318364073777037,1,1.2,A,rules
2018-09-21,1,0.12538003158307093,-0.05479818230419667,1,1.0,A,rules
2018-09-24,1,0.13561298537088728,-0.06508954824913113,1,1.0,A,rules
2018-09-25,1,0.13595477599408132,-0.05934242181234962,1,1.0,A,rules
2018-09-26,1,0.13467119917060225,-0.060010692328254414,1,1.0,A,rules
2018-09-27,1,0.13522660515573,-0.05372894947874895,1,1.0,A,rules
2018-09-28,1,0.13708325708802477,-0.05720395616145399,1,1.0,A,rules
2018-10-01,2,0.13975602150052704,-0.04758086073242433,1,1.2,A,rules
2018-10-02,2,0.13784668126167005,-0.04196738839882366,1,1.2,A,rules
2018-10-03,2,0.13500581247639695,-0.03608660785886112,1,1.2,A,rules
2018-10-04,1,0.15919453963258715,-0.0556001069232825,1,1.0,A,rules
2018-10-05,1,0.16133668173244875,-0.06041165463779733,1,1.0,A,rules
2018-10-08,1,0.16668148885456088,-0.07110398289227471,1,1.0,A,rules
2018-10-09,1,0.16558387784454584,-0.07230686982090347,1,1.0,A,rules
2018-10-10,0,0.21943015222093012,-0.10892809409248853,1,0.5,A,rules
2018-10-11,0,0.22193284603673838,-0.1327185244587008,1,0.5,A,rules
2018-10-12,0,0.23708673409429298,-0.11467522052927023,1,0.5,A,rules
2018-10-15,0,0.23764557419566298,-0.12282812082330925,1,0.5,A,rules
2018-10-16,0,0.26092126468682925,-0.0983694199411922,1,0.5,A,rules
2018-10-17,0,0.2583218910414842,-0.10184442662389723,1,0.5,A,rules
2018-10-18,0,0.2509680050056499,-0.12122427158513759,1,0.5,A,rules
2018-10-19,0,0.2570274453180869,-0.13833199679230146,1,0.5,A,rules
2018-10-22,0,0.2559492952030353,-0.1408714247527398,1,0.5,A,rules
2018-10-23,0,0.2623502453776806,-0.16158781074578987,1,0.5,A,rules
2018-10-24,0,0.27083974917927944,-0.18297246725474461,1,0.5,A,rules
2018-10-25,0,0.28899060950383715,-0.16319165998396143,0,0.5,A,rules
2018-10-26,0,0.29025810394559365,-0.16158781074578987,0,0.5,A,rules
2018-10-29,0,0.2844410103712996,-0.17027532745255275,0,0.5,A,rules
2018-10-30,0,0.3033214696838548,-0.14942528735632177,0,0.5,A,rules
2018-10-31,0,0.3123505616379135,-0.13405506549051038,0,0.5,A,rules
2018-11-01,0,0.3096967266739449,-0.1283079390537289,0,0.5,A,rules
2018-11-02,0,0.3139874200729335,-0.11881849772788007,0,0.5,A,rules
2018-11-05,0,0.31253310887430324,-0.11908580593424214,0,0.5,A,rules
2018-11-06,0,0.31276190404855436,-0.11815022721197527,0,0.5,A,rules
2018-11-07,0,0.3065312040512625,-0.08767709168671463,0,0.5,A,rules
2018-11-08,0,0.2901086283120388,-0.0939588345362201,0,0.5,A,rules
2018-11-09,0,0.28361508136248437,-0.10090884790163056,0,0.5,A,rules
2018-11-12,0,0.3192274589606869,-0.13793103448275854,0,0.5,A,rules
2018-11-13,0,0.3008656142132592,-0.140069500133654,0,0.5,A,rules
2018-11-14,0,0.30351863921621725,-0.15169740711039822,0,0.5,A,rules
2018-11-15,0,0.30478556205384794,-0.13499064421277726,0,0.5,A,rules
2018-11-16,0,0.2968378111796909,-0.1313819834268912,0,0.5,A,rules
2018-11-19,0,0.32486974701349913,-0.16319165998396143,0,0.5,A,rules
2018-11-20,0,0.41887785892497353,-0.09756749532210636,0,0.5,A,rules
2018-11-21,0,0.4042027333666567,-0.09489441325848696,0,0.5,A,rules
2018-11-23,0,0.39819096558217476,-0.08834536220261963,0,0.5,A,rules
2018-11-26,0,0.3998138867957276,-0.07444533547179889,0,0.5,A,rules
2018-11-27,0,0.3958545373940021,-0.07297514033680827,0,0.5,A,rules
2018-11-28,0,0.3998165679612355,-0.04464047046244306,0,0.5,A,rules
2018-11-29,0,0.39760024302348534,-0.043437583533814494,0,0.5,A,rules
2018-11-30,0,0.39808041593338134,-0.033012563485699,0,0.5,A,rules
2018-12-03,0,0.40883938312156953,-0.002004811547714401,1,0.5,A,rules
2018-12-04,0,0.42214051372628936,-0.02552793370756478,1,0.5,A,rules
2018-12-06,0,0.4273765539265162,-0.038893344025661546,1,0.5,A,rules
2018-12-07,0,0.42283461690801305,-0.061079925153702135,1,0.5,A,rules
2018-12-10,0,0.42169843092605624,-0.056535685645549186,1,0.5,A,rules
2018-12-11,0,0.4202290682886283,-0.05038759689922476,1,0.5,A,rules
2018-12-12,0,0.38667269749678274,-0.04103180967655698,1,0.5,A,rules
2018-12-13,0,0.38892903268890877,-0.049184709970596006,1,0.5,A,rules
2018-12-14,0,0.3983438196291423,-0.07297514033680827,1,0.5,A,rules
2018-12-17,0,0.40483727519142504,-0.09315690991713445,1,0.5,A,rules
2018-12-18,0,0.4048025071581229,-0.0912857524726009,1,0.5,A,rules
2018-12-19,0,0.3851698911993167,-0.10678962844159309,1,0.5,A,rules
2018-12-20,0,0.2782292216195837,-0.12870890136327182,1,0.5,A,rules
2018-12-21,0,0.29412255667871484,-0.15410318096765563,1,0.5,A,rules
2018-12-24,0,0.2923047936765909,-0.1623897353648756,1,0.5,A,rules
2018-12-26,0,0.3359317388045493,-0.12403100775193782,1,0.5,A,rules
2018-12-27,0,0.3410216337135719,-0.11146752205292688,1,0.5,A,rules
2018-12-28,0,0.3190675133591914,-0.11841753541833734,1,0.5,A,rules
2018-12-31,0,0.33243460913120293,-0.0983694199411922,1,0.5,A,rules
2019-01-02,0,0.3383028306825945,-0.12202619620422342,1,0.5,A,rules
2019-01-03,0,0.3274905439390251,-0.15437048917401752,1,0.5,A,rules
2019-01-04,0,0.3548915731158144,-0.12510024057738572,1,0.5,A,rules
2019-01-07,0,0.3652221372781047,-0.10652232023523121,1,0.5,A,rules
2019-01-08,0,0.3627949439478042,-0.09342421812349633,0,0.5,A,rules
2019-01-09,0,0.3709346121294687,-0.07444533547179889,0,0.5,A,rules
2019-01-10,0,0.3718138539560737,-0.06575781876503592,0,0.5,A,rules
2019-01-11,0,0.37085529998889993,-0.05934242181234962,0,0.5,A,rules
2019-01-14,0,0.3709840988340575,-0.06776263031275051,0,0.5,A,rules
2019-01-15,0,0.3620707853224609,-0.05640203154236834,0,0.5,A,rules
